"","id","Le","vza","GF0_360","cc"
"124","DSCN6618.JPG",0.03,"30",0.980849482650203,0.019150517349797
"125","DSCN6619.JPG",5.54,"30",0.128241772899636,0.871758227100364
"126","DSCN6620.JPG",4.72,"30",0.151984603365156,0.848015396634844
"127","DSCN6621.JPG",2.96,"30",0.223980068217763,0.776019931782237
"128","DSCN6622.JPG",0.98,"30",0.621310428933478,0.378689571066522
"129","DSCN6623.JPG",4.58,"30",0.132076640179881,0.867923359820119
"130","DSCN6624.JPG",0.55,"30",0.756369214352408,0.243630785647592
"131","DSCN6625.JPG",2.71,"30",0.279507040911603,0.720492959088397
"132","DSCN6626.JPG",3.37,"30",0.179181196288039,0.820818803711961
"133","DSCN6561.JPG",1.78,"45",0.352315795820628,0.647684204179372
"134","DSCN6562.JPG",0.54,"45",0.729837459300222,0.270162540699778
"135","DSCN6563.JPG",2.27,"45",0.267645184074975,0.732354815925025
"136","DSCN6564.JPG",1.76,"45",0.368363136768481,0.631636863231519
"137","DSCN6565.JPG",0.52,"45",0.736011335641807,0.263988664358193
"138","DSCN6566.JPG",3.03,"45",0.204168604751322,0.795831395248678
"139","DSCN6567.JPG",1.33,"45",0.465420262890417,0.534579737109583
"140","DSCN6568.JPG",3.3,"45",0.171038124278602,0.828961875721398
"141","DSCN6569.JPG",1.98,"45",0.319495408892793,0.680504591107207
"142","DSCN6570.JPG",2.46,"45",0.239601099109343,0.760398900890657
"143","DSCN6571.JPG",1.9,"45",0.336985546195324,0.663014453804676
"144","DSCN6572.JPG",2.03,"45",0.305470136268886,0.694529863731114
"145","DSCN6573.JPG",3.17,"45",0.200525005598911,0.799474994401089
"146","DSCN6574.JPG",0.72,"45",0.658905714334936,0.341094285665064
"147","DSCN6575.JPG",1.08,"45",0.606549434079281,0.393450565920719
"148","DSCN6576.JPG",2.19,"45",0.291470704773718,0.708529295226282
"149","DSCN6577.JPG",0.22,"45",0.873167433286819,0.126832566713181
"150","DSCN6578.JPG",1.93,"45",0.445244801626268,0.554755198373732
"151","DSCN6579.JPG",0.35,"45",0.81185289506779,0.18814710493221
"152","DSCN6580.JPG",0.28,"45",0.84448378038486,0.15551621961514
"153","DSCN6581.JPG",0.66,"45",0.677194773201027,0.322805226798973
"154","DSCN6582.JPG",2.66,"45",0.291464244491533,0.708535755508467
"155","DSCN6583.JPG",0.71,"45",0.65860423449963,0.34139576550037
"156","DSCN6584.JPG",0.56,"45",0.719690509414785,0.280309490585215
"157","DSCN6585.JPG",2.91,"45",0.280154443812772,0.719845556187228
"158","DSCN6586.JPG",1.14,"45",0.51514936172412,0.48485063827588
"159","DSCN6587.JPG",4.07,"45",0.15964649335883,0.84035350664117
